score;trades;win_rate;total_pnl;max_drawdown;profit_factor;note;sma_period;wpr_m15_period;wpr_m1_period;wpr_m15_sell_extreme;wpr_m15_buy_extreme;wpr_m15_trigger;wpr_m1_sell_extreme;wpr_m1_buy_extreme;wpr_m1_trigger;atr_period;sl_atr_mult;tp_rr_ratio;breakeven_pct;trail_activation_pips;trail_distance_pips;max_open_slots;max_spread_atr_ratio;atr_min_pct;atr_max_pct;trade_hour_start;trade_hour_end;skip_monday_hours;skip_friday_hour
10237,71;1168;0,7012;20066,29;0,1469;2,222;;250;48;3;-5;-65;-40;-35;-65;-40;14;2,5;2,25;0,3;20;6;4;0,25;1,0;1,8;7;23;1;23
10194,6;1423;0,688;26894,72;0,5311;2,138;;220;44;4;-35;-65;-40;-25;-65;-40;13;2,75;2,25;0,3;16;5;4;0,35;1,0;2,2;8;22;1;19
10190,03;1155;0,6823;27765,67;0,3361;2,408;;230;45;5;-35;-65;-40;-25;-65;-40;13;2,75;2,5;0,3;16;4;3;0,35;1,0;2,0;9;22;0;24
10160,9;1155;0,6823;27732,34;0,3361;2,407;;230;45;5;-35;-65;-40;-25;-65;-40;13;2,75;2,5;0,3;16;5;3;0,35;1,0;2,0;9;22;0;24
10073,95;718;0,7145;20000,93;0,3587;2,663;;240;41;8;-35;-85;-40;-25;-65;-30;13;3,0;2,5;0,3;18;4;3;0,35;1,0;2,0;10;22;0;24
9994,69;1167;0,6838;18943,2;0,1836;2,107;;260;49;3;-5;-65;-40;-35;-65;-50;14;2,5;2,25;0,3;20;8;4;0,2;1,0;1,8;7;23;1;23
9981,71;1178;0,6638;27031,53;0,3065;2,233;;220;40;6;-35;-65;-40;-25;-65;-40;13;2,75;2,5;0,3;16;4;3;0,35;1,0;2,4000000000000004;9;22;1;24
9924,67;921;0,7047;25681,05;0,5145;2,627;;240;40;8;-35;-65;-40;-25;-65;-30;13;3,0;2,5;0,3;18;4;3;0,3;1,0;2,0;9;22;0;24
9905,05;1241;0,672;28721,17;0,3483;2,273;;210;42;5;-35;-65;-40;-25;-65;-40;12;2,75;2,5;0,3;16;5;3;0,35;1,0;2,4000000000000004;8;22;1;24
9891,25;1181;0,6859;19047,94;0,1452;2,1;;250;47;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;7;4;0,25;1,0;1,8;7;23;1;23
9853,24;1181;0,6859;18912,62;0,1463;2,092;;250;47;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;14;6;4;0,25;1,0;1,8;7;23;1;23
9853,24;1181;0,6859;18912,62;0,1463;2,092;;250;47;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;6;4;0,25;1,0;1,8;7;23;1;23
9853,24;1181;0,6859;18912,62;0,1463;2,092;;250;47;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;6;4;0,25;1,0;1,8;7;23;1;23
9845,59;1240;0,6871;20201,35;0,1786;2,116;;260;50;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;7;4;0,2;1,0;1,8;7;23;1;23
9845,59;1240;0,6871;20201,35;0,1786;2,116;;260;50;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;7;4;0,2;1,0;1,8;7;23;1;23
9845,59;1240;0,6871;20201,35;0,1786;2,116;;260;50;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;7;4;0,2;1,0;1,8;7;23;1;23
9845,59;1240;0,6871;20201,35;0,1786;2,116;;260;50;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;7;4;0,2;1,0;1,8;7;23;1;23
9845,59;1240;0,6871;20201,35;0,1786;2,116;;260;50;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;7;4;0,2;1,0;1,8;7;23;1;23
9845,59;1240;0,6871;20201,35;0,1786;2,116;;260;50;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;7;4;0,2;1,0;1,8;7;23;1;23
9812,46;629;0,7345;18801,98;0,412;2,881;;240;40;8;-35;-85;-45;-25;-65;-30;13;3,0;2,5;0,3;18;4;3;0,35;1,0;2,0;10;22;0;24
9810,18;953;0,7041;26028,61;0,5145;2,578;;240;41;8;-35;-65;-40;-25;-65;-30;13;3,0;2,5;0,3;18;4;3;0,3;1,0;2,0;9;22;0;24
9773,3;623;0,7047;17659,64;0,3611;2,587;;240;42;7;-35;-85;-40;-25;-80;-30;13;3,0;2,5;0,3;18;3;3;0,35;1,0;2,0;11;22;0;24
9716,73;1107;0,7037;29579,66;0,2365;2,566;;200;45;6;-35;-65;-40;-25;-65;-35;12;2,75;2,5;0,3;16;5;3;0,35;1,0;2,2;10;22;1;24
9656,24;1203;0,6625;25838,09;0,3065;2,2;;230;41;6;-35;-65;-40;-25;-65;-40;13;2,75;2,5;0,3;16;5;3;0,35;1,0;2,2;8;22;1;24
9604,09;1283;0,6664;19717,44;0,2405;1,984;;240;47;4;-30;-65;-40;-20;-65;-45;13;2,5;2,25;0,3;20;6;4;0,35;1,0;2,0;7;22;1;24
9519,99;802;0,6658;17583,61;0,3737;2,408;;240;49;3;-5;-75;-35;-35;-65;-50;12;2,5;2,75;0,3;8;3;6;0,2;1,0;1,6;5;22;1;21
9469,31;1223;0,6811;19618,68;0,2082;2,081;;240;48;3;-5;-65;-40;-35;-65;-45;15;2,5;2,25;0,3;20;7;4;0,25;1,0;1,8;7;23;1;23
9451,33;1043;0,6788;17808,86;0,1686;2,222;;240;46;3;-5;-65;-35;-35;-65;-45;14;2,5;2,25;0,3;20;9;5;0,1;0,9000000000000001;1,6;8;24;1;23
9415,49;1238;0,6898;20069,37;0,1779;2,12;;260;49;3;-5;-65;-40;-35;-65;-40;14;2,5;2,25;0,3;20;6;4;0,2;1,0;1,8;7;23;1;23
9391,39;1235;0,6737;22474,45;0,3156;2,045;;220;45;6;-35;-65;-40;-25;-65;-40;13;2,75;2,25;0,3;16;5;3;0,35;1,0;2,2;8;22;1;23
9384,47;1389;0,6782;24658,72;0,3607;2,049;;210;44;5;-35;-65;-40;-25;-65;-40;13;2,75;2,25;0,3;16;5;4;0,35;1,0;2,2;7;22;1;23
9378,15;1412;0,6735;20624,48;0,1786;1,966;;260;49;3;-20;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;7;4;0,2;1,0;1,8;7;23;1;23
9265,44;1721;0,6769;25854,05;0,2759;1,988;;240;47;4;-35;-65;-45;-25;-65;-45;13;2,5;2,25;0,3;20;6;4;0,25;1,0;2,0;7;22;1;23
9212,67;1617;0,6444;26511,54;0,204;1,978;;230;42;7;-35;-65;-40;-25;-65;-40;13;3,0;2,5;0,3;16;4;3;0,35;0,4;2,0;9;21;0;24
9168,03;1249;0,6934;26938,48;0,3887;2,292;;210;44;5;-35;-65;-40;-25;-65;-40;12;2,75;2,25;0,3;16;5;2;0,35;1,0;2,2;8;22;1;23
9160,0;1059;0,6686;26566,86;0,3157;2,288;;210;42;6;-35;-65;-40;-25;-65;-40;12;2,75;2,5;0,3;16;5;3;0,35;1,0;2,4000000000000004;12;22;1;24
9143,54;870;0,6287;22139,31;0,3787;2,106;;280;46;4;-5;-65;-35;-35;-70;-45;10;3,0;3,0;0,3;8;3;7;0,1;1,0;2,4000000000000004;6;23;1;22
9143,54;870;0,6287;22139,31;0,3787;2,106;;280;46;4;-5;-65;-35;-35;-70;-45;10;3,0;3,0;0,3;8;3;7;0,1;1,0;2,4000000000000004;6;23;1;22
9138,53;810;0,6963;15574,46;0,3023;2,406;;250;49;3;-5;-65;-40;-10;-65;-40;14;2,5;2,25;0,3;20;7;4;0,25;1,0;1,6;8;23;4;23
9105,86;1298;0,6764;19437,76;0,2148;1,996;;270;49;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;18;6;4;0,2;1,0;1,8;7;23;1;23
9105,86;1298;0,6764;19437,76;0,2148;1,996;;270;49;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;6;4;0,2;1,0;1,8;7;23;1;23
9095,86;1103;0,66;23403,17;0,3595;2,166;;230;44;7;-35;-65;-40;-25;-65;-40;13;2,75;2,5;0,3;16;14;3;0,35;1,0;2,2;8;22;1;24
9042,26;1232;0,6964;20873,32;0,1579;2,156;;250;48;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;7;4;0,25;1,0;2,0;7;23;1;23
9028,41;1022;0,6977;19449,94;0,2332;2,393;;240;49;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;5;4;0,25;1,0;1,6;8;23;1;23
9019,39;750;0,6947;14864,9;0,1173;2,48;;250;48;3;-5;-65;-40;-5;-65;-45;14;2,5;2,25;0,3;20;7;4;0,25;1,0;1,8;7;23;1;23
8990,63;1330;0,6654;27078,2;0,4139;2,087;;230;43;5;-35;-65;-40;-25;-65;-40;13;2,75;2,5;0,3;16;4;3;0,35;1,0;2,8;8;22;1;24
8936,15;1304;0,6718;22672,26;0,412;1,989;;220;44;6;-35;-65;-40;-25;-65;-40;13;2,75;2,25;0,3;16;5;4;0,35;1,0;2,2;7;22;1;23
8927,47;1195;0,6544;17277,14;0,178;1,911;;260;48;3;-20;-65;-40;-15;-65;-45;14;2,5;2,25;0,3;20;6;4;0,25;1,0;1,8;7;23;1;23
8918,71;694;0,7032;20555,4;0,3611;2,699;;230;42;7;-35;-85;-40;-25;-65;-30;13;3,0;2,5;0,3;18;3;3;0,35;1,0;2,0;10;21;0;24
8875,52;950;0,6474;21107,37;0,3102;2,115;;240;40;7;-35;-65;-55;-25;-65;-40;13;3,0;2,5;0,3;16;4;3;0,35;1,0;2,0;8;21;0;24
8875,34;694;0,7032;20473,87;0,3619;2,692;;230;42;7;-35;-85;-40;-25;-65;-30;13;3,0;2,5;0,3;18;4;3;0,3;1,0;2,0;10;21;0;24
8844,34;1166;0,6141;21035,31;0,21;1,916;;260;46;5;-5;-65;-35;-35;-70;-50;10;2,5;2,75;0,3;8;3;6;0,05;0,9000000000000001;2,8;7;24;2;22
8810,88;1189;0,6997;20006,17;0,1436;2,201;;240;48;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;6;4;0,25;1,0;1,8;7;23;1;23
8764,4;1100;0,6755;15745,83;0,1627;2,181;;240;46;3;-5;-65;-35;-35;-65;-45;14;2,25;2,25;0,3;20;9;5;0,1;0,9000000000000001;1,4;7;24;2;23
8744,4;1251;0,6787;18998,85;0,2445;2,05;;240;46;3;-5;-65;-35;-35;-65;-45;13;2,5;2,25;0,3;20;8;6;0,1;0,9000000000000001;1,8;7;23;1;23
8706,19;1123;0,6768;17549,93;0,2494;2,033;;250;47;3;-5;-65;-45;-35;-65;-45;14;2,5;2,25;0,3;20;6;4;0,25;1,0;1,8;7;23;1;23
8683,06;859;0,6717;14663,76;0,1603;2,279;;230;45;3;-5;-65;-35;-35;-65;-45;14;2,5;2,25;0,3;20;9;5;0,1;0,9000000000000001;1,4;8;24;1;23
8596,95;1426;0,683;27125,83;0,4498;2,112;;220;45;5;-35;-65;-50;-25;-65;-40;13;2,75;2,25;0,3;16;5;4;0,35;1,0;2,2;8;22;1;23
8538,38;969;0,6667;14985,93;0,2326;2,12;;230;45;3;-5;-65;-35;-35;-65;-45;14;2,5;2,25;0,3;20;9;5;0,1;0,9000000000000001;1,4;7;24;1;23
8537,45;1419;0,7315;22496,41;0,2588;2,08;;190;44;6;-35;-65;-40;-25;-65;-40;13;2,75;1,75;0,3;16;5;3;0,35;1,0;2,4000000000000004;8;22;1;23
8537,37;859;0,6182;17292,17;0,2465;2,084;;280;44;5;-5;-65;-40;-35;-75;-50;10;2,75;3,0;0,3;8;4;6;0,1;0,9000000000000001;2,0;7;23;2;23
8518,15;1076;0,6784;17250,61;0,2494;2,073;;250;48;3;-5;-65;-45;-35;-65;-45;14;2,5;2,25;0,3;20;6;4;0,25;1,0;1,8;7;23;1;23
8441,15;1212;0,6518;24110,34;0,3361;2,049;;230;42;5;-35;-65;-40;-25;-65;-40;13;2,75;2,5;0,3;16;5;3;0,35;1,0;2,6;8;21;1;24
8405,94;799;0,6909;15969,15;0,2387;2,368;;240;47;5;-5;-65;-35;-35;-65;-45;13;2,5;2,5;0,3;20;9;6;0,1;1,0;1,8;7;22;1;22
8365,19;867;0,6517;17420,05;0,5763;2,215;;230;48;4;-5;-70;-35;-35;-65;-50;12;2,5;2,75;0,3;8;3;6;0,15000000000000002;1,0;1,8;5;22;1;21
8343,92;655;0,6779;15670,05;0,3681;2,32;;220;41;6;-35;-95;-40;-25;-65;-40;13;3,0;2,5;0,3;16;4;3;0,35;1,0;2,0;9;22;0;24
8335,07;1759;0,6532;24069,28;0,2949;1,825;;210;45;4;-35;-65;-60;-25;-65;-40;13;2,5;2,25;0,3;16;6;4;0,35;1,0;2,2;7;22;1;23
8334,8;1121;0,6539;16407,3;0,2995;1,902;;250;47;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;6;4;0,25;1,0;1,8;6;22;1;23
8298,98;865;0,6682;14563,54;0,1805;2,238;;250;45;3;-5;-65;-35;-35;-65;-45;14;2,5;2,25;0,3;20;8;4;0,1;0,9000000000000001;1,4;8;24;1;23
8297,09;902;0,6818;15284,85;0,2481;2,306;;240;45;4;-5;-65;-35;-35;-65;-50;15;2,25;2,25;0,3;20;7;4;0,1;1,0;1,6;8;23;2;23
8268,14;1037;0,6721;15889,87;0,1977;2,068;;240;45;4;-5;-65;-35;-35;-65;-45;14;2,5;2,25;0,3;20;8;4;0,1;0,9000000000000001;1,6;7;24;1;23
8233,18;1020;0,6716;16389,42;0,2395;2,057;;240;48;3;-5;-65;-40;-35;-65;-45;13;2,5;2,25;0,3;20;6;2;0,25;1,0;1,8;7;23;1;18
8189,72;1262;0,6886;20228,5;0,1579;2,068;;250;47;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;7;4;0,25;1,0;2,0;7;23;1;23
8148,48;1399;0,6891;20272,33;0,2878;1,892;;200;45;5;-35;-65;-40;-25;-65;-40;13;2,75;2,0;0,3;16;5;4;0,35;1,0;2,2;7;21;1;24
8133,02;1509;0,6501;19829,71;0,1944;1,781;;260;50;3;-30;-65;-40;-25;-65;-45;14;2,5;2,25;0,3;20;6;4;0,25;1,0;2,0;7;23;1;23
8125,72;1089;0,6841;17524,75;0,1669;2,085;;240;47;3;-5;-65;-40;-35;-65;-45;13;2,5;2,25;0,3;20;7;4;0,25;1,0;1,8;7;23;1;23
8109,49;1130;0,6168;23287,21;0,3995;1,994;;270;46;4;-5;-65;-35;-35;-65;-50;11;2,75;3,0;0,3;6;4;6;0,15000000000000002;0,9000000000000001;2,4000000000000004;6;23;2;21
8062,89;1017;0,6755;15800,96;0,211;2,024;;250;47;4;-5;-65;-40;-35;-65;-45;13;2,5;2,25;0,3;18;7;4;0,25;1,0;1,8;7;23;1;23
8026,72;996;0,6386;19691,03;0,439;1,925;;220;31;6;-35;-65;-40;-25;-65;-40;13;3,0;2,5;0,3;16;4;3;0,35;1,0;2,2;8;22;0;24
8024,86;1251;0,6635;23612,15;0,2784;2,061;;220;44;5;-35;-65;-45;-25;-65;-35;13;2,75;2,5;0,3;14;4;3;0,35;1,0;2,2;8;22;0;24
8003,41;917;0,6685;15134,33;0,3189;2,132;;240;46;4;-5;-65;-35;-35;-65;-45;14;2,5;2,25;0,3;18;10;5;0,1;0,9000000000000001;1,6;8;24;1;23
7999,01;1220;0,6893;19343,04;0,1436;2,093;;240;47;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;6;4;0,25;1,0;1,8;7;23;1;23
7986,93;1016;0,6594;15378,88;0,2215;2,042;;240;47;4;-5;-65;-35;-35;-65;-45;13;2,5;2,25;0,3;20;9;5;0,1;0,9000000000000001;1,6;7;24;1;23
7986,93;1016;0,6594;15378,88;0,2215;2,042;;240;47;4;-5;-65;-35;-35;-65;-45;13;2,5;2,25;0,3;20;9;5;0,1;0,9000000000000001;1,6;7;24;1;23
7986,93;1016;0,6594;15378,88;0,2215;2,042;;240;47;4;-5;-65;-35;-35;-65;-45;13;2,5;2,25;0,3;20;9;5;0,1;0,9000000000000001;1,6;7;24;1;23
7958,62;917;0,6903;16512,24;0,2039;2,214;;250;48;4;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;7;4;0,25;1,0;2,0;7;22;1;23
7943,51;1009;0,6611;23485,85;0,3205;2,186;;220;41;7;-35;-65;-40;-25;-65;-40;13;3,0;2,5;0,3;14;4;3;0,35;1,0;2,2;9;22;0;24
7937,89;1033;0,6951;18528,55;0,2312;2,234;;240;47;4;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;18;6;4;0,3;1,0;2,0;7;22;1;23
7920,59;799;0,7222;15198,81;0,2598;2,27;;200;43;6;-35;-90;-40;-25;-65;-40;13;2,75;2,0;0,3;14;5;3;0,35;1,0;2,2;9;22;1;23
7915,56;566;0,7173;17631,76;0,4114;2,87;;230;41;12;-35;-85;-40;-25;-65;-30;13;3,0;2,5;0,3;18;3;3;0,3;1,0;2,0;11;22;0;24
7883,91;1288;0,6739;22981,76;0,3241;2,038;;210;44;5;-35;-65;-45;-25;-65;-40;13;2,75;2,25;0,3;14;5;3;0,35;1,0;2,2;8;22;1;23
7774,72;922;0,6822;16201,29;0,2853;2,216;;250;50;4;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;5;4;0,25;1,0;1,6;8;23;1;23
7773,1;1224;0,7034;17873,55;0,1824;2,045;;250;49;3;-5;-65;-40;-35;-65;-45;14;2,5;2,0;0,3;20;6;4;0,35;1,0;1,8;7;22;1;23
7763,76;1146;0,685;21691,49;0,4049;2,131;;190;43;6;-35;-65;-45;-25;-65;-40;13;2,75;2,25;0,3;16;5;2;0,35;1,0;2,2;8;22;1;23
7749,92;1002;0,6836;16433,11;0,2262;2,08;;250;48;4;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;6;4;0,25;1,0;2,0;7;23;1;23
7744,04;1131;0,6711;19595,04;0,2848;2,064;;220;45;5;-35;-65;-45;-25;-65;-40;13;2,5;2,25;0,3;18;6;4;0,35;1,0;2,0;11;22;1;23
7731,74;1244;0,6849;19818,64;0,2465;2,054;;250;48;3;-5;-65;-40;-35;-65;-45;15;2,5;2,25;0,3;20;6;4;0,25;1,0;2,0;7;23;1;23
7682,0;1030;0,6058;21404,37;0,2339;2,01;;270;44;4;-5;-65;-35;-35;-65;-45;10;2,75;3,0;0,3;6;4;6;0,1;0,9000000000000001;2,0;6;23;1;21
7680,86;1098;0,6175;23568,32;0,2266;1,961;;270;42;5;-5;-65;-35;-35;-65;-45;11;3,0;3,0;0,3;6;4;6;0,05;0,8;2,4000000000000004;6;22;1;21
7670,5;788;0,5203;25252,55;0,3466;2,148;;220;43;6;-35;-65;-40;-25;-65;-40;13;2,75;2,5;0,7;14;5;3;0,35;1,0;2,4000000000000004;9;22;1;24
7669,03;938;0,6567;14386,6;0,2216;2,115;;230;48;4;-5;-65;-35;-35;-65;-45;13;2,5;2,25;0,3;20;9;5;0,1;0,9000000000000001;1,4;7;24;1;23
7662,78;996;0,6546;15353,29;0,2812;2,02;;250;49;3;-25;-65;-45;-5;-65;-45;14;2,5;2,25;0,3;20;6;4;0,25;1,0;1,6;7;23;1;23
7653,7;1611;0,6605;25088,99;0,395;1,944;;230;46;4;-35;-65;-40;-25;-65;-45;13;2,5;2,25;0,3;20;6;4;0,35;1,0;2,0;6;22;1;23
7623,83;791;0,6713;15239,48;0,2041;2,347;;250;43;3;-5;-65;-35;-35;-65;-45;14;2,5;2,25;0,3;20;8;3;0,1;1,0;1,4;8;24;2;23
7596,48;706;0,687;18915,5;0,3333;2,454;;230;41;6;-35;-85;-40;-25;-65;-30;13;3,0;2,5;0,3;18;3;3;0,35;1,0;2,0;11;22;0;24
7591,08;869;0,6467;15067,09;0,2768;2,195;;230;46;3;-5;-65;-30;-35;-65;-45;14;2,5;2,5;0,3;20;8;3;0,1;0,9000000000000001;1,4;8;24;1;23
7574,49;1193;0,6664;17393,12;0,282;2,009;;240;48;3;-5;-65;-35;-35;-65;-45;13;2,5;2,25;0,3;20;9;5;0,1;0,9000000000000001;1,6;7;24;1;23
7574,49;1142;0,6559;15941,43;0,3156;1,862;;250;47;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;7;4;0,3;1,0;1,8;6;23;1;23
7573,78;1009;0,668;14811,91;0,2169;2,063;;220;45;3;-5;-65;-35;-35;-65;-45;14;2,5;2,25;0,3;20;8;5;0,1;0,9000000000000001;1,4;7;24;2;23
7534,52;1140;0,6561;15815,17;0,3317;1,857;;250;47;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;6;4;0,25;1,0;1,8;6;23;1;23
7508,56;1136;0,6646;24736,72;0,5842;2,153;;200;43;5;-35;-65;-40;-25;-65;-30;12;2,75;2,5;0,3;16;5;3;0,35;1,0;2,4000000000000004;9;21;1;24
7504,66;1141;0,6661;16674,24;0,3509;1,893;;250;48;3;-5;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;6;4;0,25;1,0;2,0;6;23;1;23
7499,06;697;0,6801;12145,96;0,172;2,313;;230;46;4;-5;-65;-35;-35;-65;-45;14;2,5;2,25;0,3;20;11;5;0,1;0,9000000000000001;1,4;9;24;2;23
7495,41;923;0,6858;14954,42;0,4648;2,278;;240;45;4;-5;-65;-35;-35;-65;-50;16;2,25;2,25;0,3;20;8;4;0,1;1,0;1,6;8;23;2;23
7480,12;1021;0,668;14038,21;0,1644;2,069;;210;45;4;-5;-65;-35;-35;-65;-45;14;2,25;2,25;0,3;20;10;5;0,1;0,9000000000000001;1,6;8;24;1;23
7408,66;921;0,645;17153,27;0,1829;2,084;;280;43;6;-10;-65;-40;-35;-75;-55;11;2,75;2,75;0,3;6;5;7;0,1;0,8;1,8;8;23;1;24
7388,52;1135;0,6652;16829,8;0,282;2,016;;240;47;3;-5;-65;-35;-35;-65;-45;13;2,5;2,25;0,3;20;9;5;0,1;0,9000000000000001;1,6;7;24;1;23
7357,34;1279;0,6568;20947,63;0,3248;1,923;;210;43;5;-35;-65;-40;-25;-65;-40;13;2,75;2,25;0,3;16;5;4;0,35;1,0;2,2;7;21;1;23
7353,48;1130;0,6602;17293,48;0,2332;2,018;;250;49;3;-5;-65;-30;-35;-65;-45;14;2,5;2,25;0,3;18;9;4;0,1;0,9000000000000001;1,6;8;24;1;23
7342,96;1251;0,6755;29434,45;0,3003;2,302;;200;40;5;-35;-65;-40;-25;-65;-40;12;2,75;2,5;0,3;16;5;3;0,35;1,0;2,4000000000000004;8;22;1;24
7303,48;1086;0,6943;15768,92;0,188;2,073;;230;46;3;-5;-65;-35;-35;-65;-45;13;2,5;2,0;0,3;20;8;5;0,1;0,9000000000000001;1,6;8;24;2;23
7226,1;1276;0,5995;17482,98;0,3449;1,822;;290;47;4;-5;-65;-35;-35;-70;-45;10;2,25;2,75;0,3;8;4;6;0,05;0,9000000000000001;2,0;7;23;2;23
7211,08;838;0,636;16902,78;0,3137;2,226;;250;50;4;-5;-70;-45;-30;-65;-50;12;2,5;2,75;0,3;8;3;6;0,15000000000000002;1,0;1,8;6;22;1;21
7181,33;709;0,6742;17476,24;0,4855;2,35;;230;41;13;-35;-65;-40;-20;-65;-40;13;2,75;2,5;0,3;16;4;3;0,35;1,0;2,4000000000000004;8;22;1;24
7178,06;807;0,6828;13519,2;0,1612;2,264;;240;46;3;-5;-65;-35;-35;-65;-40;15;2,5;2,25;0,3;18;10;5;0,1;0,9000000000000001;1,4;9;24;1;23
7163,17;834;0,6547;12944,56;0,1644;2,11;;250;44;3;-5;-65;-35;-35;-65;-50;14;2,5;2,25;0,3;18;8;4;0,1;0,9000000000000001;1,4;8;23;1;23
7161,11;1177;0,6729;17767,98;0,2052;1,984;;250;48;3;-5;-65;-40;-35;-65;-45;15;2,5;2,25;0,3;20;6;4;0,2;1,0;1,8;7;23;1;23
7143,78;1638;0,6557;22927,16;0,4359;1,807;;230;46;4;-35;-65;-40;-25;-65;-35;13;2,5;2,25;0,3;20;6;4;0,35;1,0;2,2;6;21;1;23
7117,28;859;0,6857;15261,68;0,2036;2,305;;230;44;5;-5;-65;-35;-35;-65;-50;14;2,25;2,25;0,3;20;7;4;0,1;1,0;1,8;9;24;2;23
7107,2;872;0,6307;20582,46;0,3864;2,052;;290;43;5;-5;-65;-35;-35;-70;-45;10;3,0;3,0;0,3;6;3;7;0,1;1,0;2,0;4;22;1;22
7090,85;1505;0,6664;22996,66;0,2997;1,967;;240;46;4;-35;-65;-40;-25;-65;-45;15;2,5;2,25;0,3;20;6;4;0,25;1,0;2,0;7;22;1;23
7075,0;680;0,6809;18288,07;0,3611;2,431;;240;40;7;-35;-85;-40;-25;-65;-30;13;3,0;2,5;0,3;18;3;3;0,35;1,0;2,0;11;21;0;24
7069,86;869;0,5063;20591,08;0,4368;1,872;;220;46;4;-10;-65;-35;-35;-70;-45;10;2,75;3,0;0,5;8;3;4;0,05;0,9000000000000001;2,2;4;23;3;22
7048,75;960;0,6521;18551,74;0,48;2,151;;260;50;3;-5;-70;-35;-35;-65;-50;12;2,5;2,75;0,3;8;5;6;0,15000000000000002;1,0;1,8;5;23;2;21
7033,11;1110;0,6216;25799,93;0,2716;2,03;;260;46;5;-15;-65;-30;-35;-70;-55;10;3,0;3,0;0,3;6;6;8;0,1;0,9000000000000001;2,2;8;23;1;22
6996,37;708;0,6737;15622,09;0,3619;2,221;;240;40;7;-35;-90;-40;-25;-65;-30;13;3,0;2,5;0,3;18;4;3;0,35;1,0;2,0;9;22;0;24
6976,84;762;0,6903;21924,32;0,3844;2,399;;240;41;7;-35;-85;-40;-25;-65;-30;13;3,0;2,5;0,3;18;3;3;0,35;1,0;2,8;12;22;0;24
6963,51;1248;0,6659;27276,39;0,3731;2,107;;220;44;5;-35;-65;-45;-25;-65;-40;13;3,0;2,5;0,3;16;4;3;0,35;1,0;2,4000000000000004;8;22;1;24
6920,65;1081;0,6522;25038,21;0,3483;2,113;;200;43;5;-35;-65;-40;-25;-65;-40;12;2,75;2,5;0,3;16;5;3;0,35;1,0;2,6;10;21;1;24
6873,15;914;0,6532;12435,87;0,2635;2,024;;250;44;3;-5;-65;-35;-35;-65;-50;15;2,25;2,25;0,3;20;7;4;0,1;1,0;1,4;7;23;2;23
6813,71;1361;0,6576;21067,28;0,3288;1,847;;220;43;5;-35;-65;-40;-25;-65;-40;13;2,75;2,25;0,3;16;5;4;0,35;1,0;2,4000000000000004;7;21;1;23
6789,58;1108;0,657;24795,9;0,3761;2,219;;220;42;5;-35;-65;-40;-25;-65;-35;13;2,75;2,5;0,3;16;5;3;0,35;1,0;2,2;9;21;1;24
6775,02;1795;0,6624;30956,92;0,3038;2,028;;200;44;5;-35;-65;-40;-25;-65;-40;12;2,75;2,5;0,3;16;5;3;0,35;0,6000000000000001;2,6;10;22;1;24
6768,56;660;0,6197;12144,76;0,2514;2,189;;250;50;4;-5;-80;-45;-30;-65;-50;12;2,25;2,75;0,3;8;3;6;0,15000000000000002;1,0;1,8;6;23;1;21
6765,21;826;0,6247;18440,63;0,2528;2,075;;300;47;3;-5;-65;-35;-35;-70;-45;10;2,75;3,0;0,3;8;3;6;0,1;0,9000000000000001;2,2;11;22;2;23
6761,92;1411;0,6655;19603,01;0,1433;1,926;;240;47;3;-25;-65;-40;-35;-65;-45;14;2,5;2,25;0,3;20;7;4;0,25;1,0;1,6;7;23;1;23
6713,79;844;0,622;21063,14;0,473;2,05;;290;46;4;-5;-65;-35;-35;-70;-45;10;3,0;3,0;0,3;8;3;6;0,1;1,0;2,4000000000000004;6;21;1;22
